price_ori,item_rating,price_actual,total_rating,total_sold,favorite,Type of product,Type of product_2,date_date,from,to,fees
80.0,5.0,80.0,1.0,3.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
85.0,4.9,85.0,7.0,11.0,25.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.63
18.0,4.8,4.5,11.0,28.0,6.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.0,4.8,4.8,11.0,24.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
253.0,4.2,253.0,6.0,12.0,23.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,6.6
12.0,4.6,12.0,54.0,92.0,69.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
5.48,5.0,5.48,4.0,10.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.0,5.0,12.8,5.0,14.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
8.99,4.5,6.74,29.0,92.0,100.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
16.0,5.0,16.0,15.0,22.0,42.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
4.38,4.8,4.38,10.0,33.0,23.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
93.0,5.0,93.0,1.0,3.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,5.2
17.5,4.0,17.5,4.0,10.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
28.0,3.0,28.0,1.0,1.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
40.0,5.0,40.0,1.0,2.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
6.88,5.0,6.88,3.0,12.0,4.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
69.99,5.0,29.99,10.0,30.0,87.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
49.0,5.0,24.5,5.0,8.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
17.26,4.6,12.08,20.0,37.0,18.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
15.16,5.0,15.16,2.0,4.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.8,4.8,39.8,6.0,6.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
15.99,5.0,15.99,1.0,1.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
70.0,5.0,70.0,8.0,9.0,46.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
8.69,4.9,5.47,7.0,15.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
18.6,3.0,11.16,1.0,1.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
119.0,5.0,119.0,2.0,2.0,3.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.505
19.9,5.0,19.9,1.0,4.0,4.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
2.0,5.0,1.0,8.0,37.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
18.69,4.9,13.08,39.0,75.0,23.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.0,5.0,20.0,1.0,3.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
189.0,5.0,39.0,1.0,3.0,7.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
66.02,5.0,32.22,1.0,6.0,7.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.0,5.0,18.72,1.0,1.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.99,4.8,8.39,6.0,14.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
7.9,4.8,2.44,20.0,45.0,11.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
21.32,5.0,10.66,5.0,16.0,16.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.98,5.0,21.19,3.0,6.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
15.99,5.0,15.99,6.0,7.0,7.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
64.99,5.0,64.99,7.0,9.0,13.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
16.5,5.0,16.5,62.0,104.0,74.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
9.8,5.0,5.39,5.0,11.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
86.27,5.0,25.88,8.0,13.0,33.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
65.9,5.0,36.24,1.0,1.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.5,4.4,8.1,28.0,81.0,25.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
53.85,5.0,53.85,3.0,3.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.52,4.8,5.78,18.0,47.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
34.6,5.0,18.69,1.0,1.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
49.99,5.0,29.9,5.0,8.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
95.0,5.0,95.0,31.0,43.0,27.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
7.9,5.0,7.9,8.0,15.0,9.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
12.8,5.0,7.68,13.0,35.0,12.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
65.0,5.0,33.99,1.0,1.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
28.99,4.9,18.55,40.0,108.0,16.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
14.1,4.9,14.1,22.0,45.0,67.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
17.3,5.0,7.44,8.0,10.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
4.11,4.8,4.11,25.0,63.0,48.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
68.4,5.0,34.2,3.0,9.0,21.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
22.03,4.8,16.23,9.0,13.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
12.5,4.7,12.5,134.0,431.0,251.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
29.5,5.0,29.5,3.0,9.0,14.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
48.0,4.6,47.52,5.0,6.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.87,5.0,12.52,2.0,3.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
8.43,4.9,4.63,25.0,60.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
23.9,5.0,23.9,4.0,8.0,7.0,watches,watch accessories,2020-11-23,local,kuala lumpur,5.0
42.15,5.0,18.97,8.0,19.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
15.98,5.0,12.79,3.0,6.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
17.59,4.7,12.32,6.0,9.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
30.0,5.0,19.5,6.0,8.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
59.99,5.0,59.99,2.0,4.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
85.0,4.9,85.0,8.0,11.0,17.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
27.0,4.9,27.0,7.0,12.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
164.85,5.0,62.65,1.0,1.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
5.38,5.0,3.44,18.0,26.0,17.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
49.8,5.0,25.9,3.0,3.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
175.0,4.7,71.75,11.0,21.0,40.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
9.9,5.0,9.9,12.0,25.0,11.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
5.8,5.0,5.8,2.0,3.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
8.99,4.6,8.99,5.0,8.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
2.53,5.0,2.53,4.0,16.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
17.0,5.0,5.62,3.0,9.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
78.0,5.0,70.98,3.0,3.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.0,5.0,20.0,17.0,53.0,60.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
40.0,4.0,40.0,1.0,1.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
89.0,5.0,89.0,2.0,2.0,2.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
55.42,4.0,55.42,2.0,4.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
113.6,4.7,38.8,6.0,11.0,32.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
52.0,4.5,39.0,4.0,5.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
2.0,5.0,2.0,1.0,12.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.505
6.44,5.0,3.22,2.0,31.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.0,5.0,39.0,1.0,2.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,2.33
10.0,3.8,5.8,5.0,12.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
59.99,5.0,49.99,4.0,7.0,21.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
20.0,5.0,20.0,5.0,5.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
27.13,5.0,15.05,10.0,16.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.68,5.0,10.68,2.0,6.0,32.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
41.2,5.0,28.84,12.0,21.0,19.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
5.0,5.0,5.0,1.0,2.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,12.5
85.0,5.0,85.0,1.0,4.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
149.0,4.9,52.15,8.0,10.0,27.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
24.8,5.0,24.8,2.0,2.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
8.84,5.0,5.3,8.0,34.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
160.0,5.0,160.0,1.0,2.0,61.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
78.0,5.0,78.0,1.0,2.0,5.0,watches,watch accessories,2020-11-23,local,kuala lumpur,1.01
12.99,4.8,12.99,8.0,12.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
14.99,4.9,14.24,7.0,14.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
56.0,4.5,56.0,2.0,2.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
55.0,5.0,33.08,2.0,3.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
50.42,5.0,25.21,1.0,1.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
69.99,5.0,69.99,5.0,6.0,8.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.63
8.8,4.6,6.99,12.0,18.0,13.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
52.64,3.0,28.95,1.0,2.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
189.0,4.0,189.0,1.0,1.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.99,5.0,20.99,1.0,2.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
25.98,4.8,10.65,12.0,41.0,33.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
22.93,4.0,14.67,4.0,6.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.96,4.9,7.17,16.0,40.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
5.2,4.8,4.26,5.0,60.0,14.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
25.7,4.9,25.7,8.0,11.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.9,5.0,3.89,13.0,22.0,4.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
7.0,5.0,7.0,6.0,13.0,15.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
70.0,5.0,70.0,1.0,1.0,3.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
24.39,5.0,12.2,5.0,16.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
49.99,5.0,45.99,10.0,11.0,13.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
9.9,5.0,9.9,2.0,3.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
15.8,4.8,2.21,6.0,19.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.16,5.0,6.58,4.0,4.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.2,4.7,11.2,13.0,31.0,30.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
45.0,5.0,45.0,3.0,4.0,15.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
15.2,5.0,5.9,5.0,13.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
2.89,4.6,2.89,11.0,59.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
50.0,4.4,50.0,11.0,13.0,17.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
18.95,5.0,9.47,14.0,55.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
108.0,5.0,108.0,4.0,5.0,11.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
17.76,5.0,17.76,1.0,2.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
50.0,4.8,50.0,82.0,118.0,139.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
34.99,5.0,34.99,1.0,2.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
7.42,5.0,7.42,3.0,4.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
4.16,5.0,0.95,1.0,3.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
36.0,5.0,36.0,1.0,1.0,2.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
8.72,4.5,2.0,4.0,14.0,22.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
9.9,3.6,9.9,5.0,7.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
13.84,5.0,8.3,5.0,9.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
48.0,4.8,36.0,21.0,36.0,68.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
33.0,5.0,6.9,1.0,3.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.0,5.0,10.0,5.0,6.0,5.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
6.3,5.0,6.3,4.0,9.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
30.0,5.0,19.9,2.0,3.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
35.98,5.0,35.98,3.0,5.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
3.21,4.9,1.99,8.0,85.0,35.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
50.0,5.0,34.0,1.0,3.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
30.0,5.0,11.0,14.0,19.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
68.0,5.0,68.0,2.0,3.0,15.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
62.27,5.0,37.99,2.0,2.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
26.66,5.0,26.66,1.0,1.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
75.0,4.8,75.0,6.0,14.0,12.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
17.18,5.0,6.35,7.0,9.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
19.0,5.0,14.25,4.0,11.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
82.0,5.0,41.0,3.0,26.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.14,5.0,9.19,6.0,9.0,5.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
56.0,5.0,56.0,2.0,2.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
38.0,4.8,38.0,10.0,14.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.0,5.0,39.0,1.0,4.0,92.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
22.0,4.6,22.0,5.0,8.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
59.86,5.0,40.71,2.0,3.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
72.0,5.0,72.0,2.0,2.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
7.68,4.9,7.6,64.0,186.0,76.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
23.99,4.7,14.4,7.0,14.0,13.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
155.0,5.0,155.0,2.0,2.0,2.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
49.0,5.0,49.0,2.0,2.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
75.0,5.0,75.0,12.0,15.0,17.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
21.76,4.5,15.23,4.0,5.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
50.0,4.9,47.49,128.0,162.0,141.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
28.21,5.0,28.21,1.0,3.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
6.99,4.8,4.19,121.0,302.0,52.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.9,4.9,10.9,23.0,44.0,20.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
35.29,5.0,19.05,10.0,20.0,18.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
3.7,4.8,3.7,25.0,77.0,44.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
24.86,5.0,15.16,1.0,1.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
30.0,5.0,9.0,1.0,6.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
16.75,3.3,15.91,6.0,15.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,4.0
15.0,5.0,7.5,7.0,20.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
35.0,5.0,35.0,13.0,30.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
7.0,5.0,5.6,1.0,1.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,9.815
71.15,5.0,22.05,1.0,1.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
42.0,4.9,42.0,9.0,18.0,32.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
46.0,5.0,21.62,2.0,2.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
35.0,5.0,35.0,18.0,41.0,38.0,watches,watch accessories,2020-11-23,local,kuala lumpur,5.0
5.0,4.9,5.0,26.0,42.0,5.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
74.38,5.0,37.19,4.0,5.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
45.8,5.0,22.9,6.0,8.0,22.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
420.0,5.0,420.0,1.0,1.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
10.0,4.8,10.0,6.0,8.0,2.0,watches,watch accessories,2020-11-23,local,kuala lumpur,1.01
8.8,4.9,2.2,22.0,406.0,31.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
28.37,4.0,28.37,1.0,2.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
53.99,5.0,45.89,7.0,7.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
98.0,5.0,53.9,4.0,6.0,8.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.37,5.0,13.37,2.0,5.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
2.5,4.9,2.5,11.0,26.0,20.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
13.0,5.0,9.1,6.0,15.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
31.0,4.7,15.5,10.0,19.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
22.9,4.8,22.9,10.0,18.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
29.9,4.9,29.9,21.0,25.0,21.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
99.0,5.0,99.0,1.0,2.0,4.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
9.9,5.0,9.9,5.0,9.0,1.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
37.64,4.7,37.64,3.0,5.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
19.22,4.7,13.45,49.0,88.0,57.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
29.0,2.7,29.0,3.0,3.0,9.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
25.0,5.0,20.5,6.0,9.0,6.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.315
40.0,5.0,24.0,4.0,7.0,17.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
20.0,5.0,20.0,2.0,8.0,11.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
49.8,5.0,24.9,1.0,3.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
32.14,5.0,17.83,29.0,46.0,40.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
3.2,4.9,3.2,12.0,22.0,8.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.63
10.0,5.0,10.0,2.0,2.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
16.34,5.0,8.55,2.0,4.0,12.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.0,4.9,2.8,152.0,283.0,35.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
18.0,5.0,18.0,20.0,37.0,16.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
89.0,5.0,23.14,1.0,1.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
79.0,5.0,79.0,1.0,1.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
9.5,5.0,9.5,5.0,9.0,2.0,watches,watch accessories,2020-11-23,local,kuala lumpur,5.0
8.3,5.0,4.15,2.0,4.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
21.89,5.0,8.76,5.0,10.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
12.9,5.0,12.9,1.0,4.0,3.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
12.0,4.5,12.0,2.0,5.0,4.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
56.86,5.0,21.29,3.0,3.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
15.99,4.7,15.99,18.0,26.0,17.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
28.01,5.0,28.01,3.0,3.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
12.99,4.9,10.39,13.0,17.0,12.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
16.57,4.9,10.77,35.0,70.0,21.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.12,4.9,7.22,9.0,27.0,3.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
98.0,5.0,98.0,2.0,3.0,7.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
9.9,5.0,9.9,17.0,33.0,13.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
39.9,5.0,39.9,4.0,16.0,12.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
19.23,4.7,19.23,3.0,6.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
36.67,5.0,36.67,2.0,4.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
8.7,4.4,6.35,7.0,22.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
32.0,5.0,32.0,6.0,12.0,10.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
6.99,4.9,6.99,18.0,72.0,5.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.8200000000000001
119.9,4.7,119.9,7.0,8.0,16.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
79.0,4.9,79.0,10.0,15.0,27.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
1.71,4.6,1.71,13.0,62.0,14.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
39.0,5.0,39.0,4.0,8.0,8.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
10.95,4.8,4.22,33.0,75.0,4.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.0,5.0,5.5,5.0,7.0,2.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
11.65,5.0,6.99,1.0,3.0,1.0,watches,watch accessories,2020-11-23,overseas,kuala lumpur,0.0
6.9,5.0,6.9,4.0,20.0,7.0,watches,watch accessories,2020-11-23,local,kuala lumpur,0.0
